,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
1326,7937	1982	Graduation	Married	24711	0	0	18-04-2014	86	10	7	25	6	3	7	1	3	0	3	7	0	0	0	0	0	0	3	11	0,"There is no quantity listed, but let me tell you.  It is only ONE treat.  One treat.  Are you kidding me?  Original list price $75.00 for ONE treat?"
1327,839	1975	PhD	Married	45503	1	0	25-09-2013	54	97	4	44	6	1	18	1	3	1	4	5	0	0	0	0	0	0	3	11	0,"This butter is very good. Better than any American butter that I have tasted. Even so, I have had a few side-by-side taste comparisons of this butter and Danish Lurpak and I must say that I find the less expensive Lurpak even better than this one. Accordingly, I am giving this butter 4 rather than 5 stars."
1328,4246	1982	Master	Single	6560	0	0	12-12-2013	2	67	11	26	4	3	262	0	1	0	1	17	0	0	0	0	0	0	3	11	0,I love the tazo zen green tea and keep my house fully stocked! It is a smooth green tea which pairs perfectly with some local raw honey.
1329,158	1945	PhD	Together	71604	0	0	17-11-2013	3	345	53	528	98	75	97	1	8	3	5	4	1	0	0	0	0	0	3	11	1,I purchased this item for a curch function.  Everyone involved was pleased with the price and the ease of use. The people at the function were pleased with the taste and the fact that that it was Crystal Light.<br />We will purchase this again to keep on hand for upcoming functions and for Sunday morning fellowship.
1330,4832	1979	Graduation	Married	27244	1	0	07-03-2014	84	6	5	17	3	24	46	2	2	2	2	7	0	0	0	0	0	0	3	11	0,"I have 2 yorkies 6 pounds & 4 pounds. They like these chews, but the chews are a little hard for them. I would recomend them for dogs with a little stronger jaws, but I won't buy them again."
1331,5621	1969	Graduation	Married	48752	1	1	12-12-2012	8	73	57	100	71	15	0	5	6	1	5	9	0	0	0	0	0	0	3	11	1,"great purchase.  I live alone, and am the only one drinking this... wish that i could have bought it in a small size package.  Hopefully I will go through it all before the expiration date.  It is wonderful to know that you can have a ""zero"" point weight watchers snack in the evening.... It felt like having dessert without the guilt.  It mixes well, and was creamy and chocolately.  I would recommend to all!!"
1332,1945	1962	Graduation	Married	71434	0	1	18-09-2013	4	711	36	217	172	96	168	3	7	4	7	4	0	1	0	1	0	0	3	11	0,"Love this. I use this flour for everything. I have never been a great baker, but you can't go wrong following any of the many recipes on the back of the bag."
1333,5147	1948	Graduation	Single	90842	0	0	29-07-2013	57	774	70	118	182	187	93	1	4	9	13	1	0	0	0	0	0	0	3	11	0,"I was so distraught to see my favorite cookie company go under and remember buying a bag a couple months after from a second hand seller and thinking ""This is probably the last bag I will ever eat!""  Well, I was pleasantly surprised today to have the familiar pink and purple packaging catch my attention from the corner of my eye today.  I bought a bag, wondering if they still tasted the same.  A couple of the cookies were smaller than I remember, but they taste exactly the same:  Perfect.  If you have never had them, I highly recommend you give them a try.  Of all their cookies, the Circus Animal cookies are by far the best in my opinion (which says a lot because their entire selection is absolutely delicious!)"
1334,2535	1978	Master	Married	88097	1	0	18-08-2012	24	163	0	480	0	126	75	1	6	5	8	9	0	1	1	1	0	0	3	11	1,"I have been using Melinda's Hot Pepper Sauce for several years.  It is the best.  You never get tired of it, it has a fantastic flavor."
1335,11039	1975	Graduation	Married	51948	0	1	17-09-2013	51	82	33	54	71	30	41	2	5	2	4	5	0	0	0	0	0	0	3	11	0,"The Hormel Compleats really don't taste too bad considering the fact that you're purchasing a ready-to-eat meal that can be heated in 60 seconds. I have no problem with the flavor, overall, but some definitely taste better than others. Of all that I've tried, the meatloaf is my least favorite. The texture and smell kinda remind me of canned dog food. Seriously.<br />Otherwise...<br />I'd recommend the chicken and stuffing, chicken and mashed potatoes, turkey and stuffing, beef tips and potatoes. Those are all pretty good.<br />As for the comments about the potatoes being hard... this is true, but I think the reason is so that once they are heated with the gravy, you can mash them up with a fork without them ending up too runny."
1336,9495	1982	Graduation	Together	71853	0	0	08-05-2013	29	358	108	413	141	97	32	1	2	8	6	1	0	0	0	0	0	0	3	11	0,"I drink black coffee and usually grind my own beans or swing by Starbucks to get my fix; I figured it would save me a lot of time and money to just go instant and bought the most recognized brand as I had tried the Starbucks version and it was acceptable, but Folgers wasn't. Tastes like a combination of coffee and some oily home cleaning liquid so please save Amazon the trouble of the return and look elsewhere :)"
1337,9635	1983	Master	Married	35876	0	0	20-04-2014	13	66	2	40	4	3	14	1	3	1	3	6	0	0	0	0	0	0	3	11	0,"We ordered the Earth's best 2nd dinner variety pack along with the fruit variety pack.  We got the fruit variety pack and an oatmeal and fruit variety pack, not the dinner pack.  Found out we can't return the item, either.  We will try the Amazon phone help, but if all else fails maybe my little one will like this stuff..."
1338,2173	1952	Graduation	Widow	40049	0	1	16-10-2013	23	13	6	7	0	3	3	1	1	0	3	6	0	0	0	0	0	0	3	11	0,"I gave it this rating because the mix could use just a hint of lemon. But it is still a great tasting cake. I paid $14.05 in June of 2011 for the pack of 6, the price has gone up Supreme. The prices do increase a lot at Amazon I do not understand the increases in such a short amount of time. If the price goes down I will ask for the different in the price. I have to watch my language here Amazon will kick it back to me (My Review)."
1339,942	1982	Graduation	Single	39660	1	0	08-08-2012	36	139	13	78	20	13	36	3	7	1	3	9	0	0	0	0	0	0	3	11	1,"I absolutely love peach tea. I was happy to try Mio Liquid Peach Tea and Mio Peach/Mango Tea to see if it would be better than real peach tea or other peach tea brands. The idea is simple, make a syrup to add to your glass for some delicious tea wherever you are. No messy packets to mess with; No clouds of powder to smell. However, getting it to the right flavor took a lot of shots. The directions say one shot per each 8oz of water. I filled two glasses with 8oz of water. This review deals only with the peach.<br />On the first shot, you could get a hint of something but it definitely wasn't a peach flavor. The second shot smelled like peach but tasted like chlorinated water. The third shot had a wee bit of peach flavor and smelled stronger, but definitely not something you'd want to sit down and sip. The fourth and final shot got a more clear taste of peach but still not strong enough for my liking or my husband's. By the fourth shot and taste test, I decided it wasn't worth trying to add more to get a better flavor. Since each pack is enough liquid for 24 8oz servings (as stated on the packaging), I would say the actual number of glasses of tea you'd get from this using 4 shots each is 6 glasses - 24ozs. A whole lot less than 24 glasses."
1340,9386	1962	Graduation	Together	50127	0	1	29-05-2014	88	274	0	21	4	6	15	1	5	1	6	6	0	1	0	0	0	0	3	11	0,"So these are obviously huge! If you like regular smarties, you'll love these. They have a slightly different taste, but they are relatively loyal to to overall smartie flavor and will still bring out smiles :)"
1341,5510	1977	Master	Married	43263	0	1	21-11-2012	2	262	6	61	0	10	102	3	5	2	6	5	0	0	0	0	0	0	3	11	0,"Way beyond the tolerance level of people with ""room temperature"" palates, but if you like HOT!!!, then this flavor is the one to buy. I WILL be ordering more in the near future."
1342,873	1949	Master	Married	62845	1	1	01-10-2012	3	1099	0	45	0	0	34	11	3	4	10	8	0	1	0	0	0	0	3	11	1,"I think this is a decent meal replacement. Only problems I can see is that it contains sugar and milk which may be a problem for some folks. Healthy drink, goes down easy."
1343,2253	1990	Graduation	Married	18929	0	0	16-02-2013	15	32	0	8	23	4	18	1	1	0	4	6	0	0	0	0	0	0	3	11	0,"Great option for those needing a high-quality wet food for their kitten/cat, very convenient for stocking up and saving many trips to local pet stores for the smaller cans. One note, its almost necessary to have one of the plastic can covers to easily store the can in the fridge between uses. Very high quality food, comes in many flavors, all of which our kitten has liked so far."
1344,5181	1982	Basic	Single	24367	1	0	20-03-2013	58	2	4	2	0	11	5	1	1	0	2	9	0	0	0	0	0	0	3	11	0,"STASH brand teas are typically very expensive to buy here in the city. I'm so grateful to find a box of 100! Packaging is very no frills - a box with 100 tea bags, but they are individually sealed to stay fresh so it doesn't matter. Small box is conveni8ent to store at home, and 100 bags makes it a nice perk for the office.<br /><br />This tea is great with or without milk. It reminds of chai tea from an Indian restaurant. Very flavorful and full of cinnamon goodness with a hint of heat."
1345,979	1975	Graduation	Single	33249	1	0	20-02-2013	11	6	10	21	19	14	42	2	2	1	3	6	0	0	0	0	0	0	3	11	0,"Great products, price is very reasonable. Quick ship. Product arrived in great shape. Would do business again."
1346,10390	1959	2n Cycle	Married	26887	0	1	10-02-2013	27	6	7	4	3	4	6	1	1	0	3	6	0	0	0	0	0	0	3	11	0,"Only coffee we will use in our espresso machine.  Full bodied, not bitter, excellent after taste."
1347,4698	1983	PhD	Married	50150	0	0	20-06-2013	32	135	46	92	65	61	11	2	5	2	7	5	0	0	0	0	0	0	3	11	0,"I wonder how many post office workers considered this to be something other than Nettle :)<br />Very pungent smell before even openining the package and when it was opened I was suprised to see two small pillow size bags of neetle. Very good quality and I ended up just putting in about a tablespoon for the oversized cup of tea..let it sit for a few mintutes to settle and strained off just a bit on the stuff that wouldn't sink...tastes great and delivery was just a few days..it actually arrived the same time my amazon prime packaged arrived...great product, great service and although it was be a while before I order more I will come back to this place..."
1348,7793	1976	Graduation	Together	62061	0	1	31-08-2013	12	641	7	84	0	30	38	3	10	4	7	6	0	1	0	0	0	0	3	11	0,"Out of Korea, China and Japan.  I think Korea makes the best instant ramens.  This one is a long favorite of Koran folks. Noodle is thicker and chewier then  typical ramen.  By the way, Neoguri means raccoon in Korean."
1349,1745	1962	PhD	Divorced	85696	0	0	03-05-2013	88	714	76	395	116	0	12	1	4	6	9	1	0	0	0	0	0	0	3	11	1,"Since being diagnosed with Celiac's disease I have had a hard time adjusting to the gluten free lifestyle.  This pasta really helps.  In fact, I like it better than ""regular"" pasta!  And that is high praise as I have not been able to say that I like any gluten free products more than their gluten-filled counter parts (but I haven't tried all the products yet!) This pasta has a creamy, smooth texture. It is wonderful!"
1350,10590	1956	PhD	Together	76542	0	0	30-03-2013	91	794	73	573	0	29	14	1	4	8	10	2	0	0	0	0	0	0	3	11	0,"I love this food.  The cats love this food.  The only reason I switched them off of it is that I think one of my cats is developing some food intolerances, and I'm trying to work with some different proteins.  But it's still something I'd highly recommend to any cat owner."
1351,5080	1993	Graduation	Single	70515	0	0	21-10-2013	12	420	0	452	182	64	140	1	6	6	4	2	0	0	0	0	0	0	3	11	1,"I bought this item for my elderly  Mom, to use with the new Keurig Coffee machine I purchased for her. SHE LOVES IT!!!!!!......I WILL BE ORDERING MORE!!!!!!!!"
